,Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2023,43,0,19.5,0,0,0,0,19.5,46,0,14.5,0,0,0,0,28,0,0,0,0,0,30.5,0,0,0,0,0,0,0,0,15.5,0,0,20.5,0,0,0,37.5,0,11,40,0,0,0,0,0,0,0
2/15/2023,20,0,25.5,0,0,0,0,23.5,21.5,0,21.5,17,0,0,0,26.5,0,0,0,0,0,31,16.5,0,0,0,0,0,0,16.5,0,0,0,18.5,0,0,0,16.5,0,0,35.5,0,0,0,0,0,0,0
2/16/2023,17,0,0,0,0,0,0,22.5,23.5,0,0,0,0,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2/17/2023,0,0,0,0,0,0,0,0,0,40,11.5,0,0,14.5,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,0,0,22.5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,18,0,0,0,0,0,0,0
2/19/2023,30.5,0,20,0,0,0,0,0,13.5,0,0,0,0,0,11,23.5,0,0,0,0,0,27,10.5,0,0,0,0,0,0,16,0,0,0,12.5,0,0,0,0,0,20,26,0,0,0,0,0,0,0
2/20/2023,0,0,11.5,0,7.5,0,0,16.5,0,0,0,0,0,15,0,25.5,0,0,0,0,0,0,0,43.5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,31.5,0,0,0,0,0,0,11.5
2/21/2023,59.5,40.5,98.5,33.5,0,0,0,0,32.5,0,37,0,0,40,55.5,70,0,0,0,0,0,61,68.5,0,32,42.5,0,0,0,0,0,0,0,51,0,0,0,0,0,63.5,42.5,0,0,0,0,0,0,0
2/22/2023,44.5,0,41,0,0,0,0,44,52,0,17,0,0,0,26,45,0,0,0,0,0,32,21.5,0,0,0,0,0,0,0,40,0,0,28,0,0,0,44.5,0,35.5,49,0,0,34,0,20,0,0
2/23/2023,12,0,0,51.5,0,0,0,0,16,0,0,0,0,0,0,16.5,111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,17,0,0,22,0,0,0,0,0,0,0
2/24/2023,25.5,0,37,17.5,0,0,0,19.5,23,0,0,0,0,0,0,69.5,0,0,0,0,21,35.5,0,0,0,41.5,0,0,15,0,0,28,0,15.5,0,0,0,0,0,0,61,0,0,0,0,0,0,0
2/25/2023,25,23,0,0,17,0,0,16,27.5,0,0,0,0,25.5,0,43.5,0,0,0,0,0,29,0,0,20,0,0,0,15,0,0,0,0,0,0,0,0,26.5,0,0,38,0,0,0,0,0,0,12.5
2/26/2023,0,0,119,0,0,0,0,23.5,50.5,0,35,18.5,0,0,58.5,76,0,0,0,0,0,92.5,70.5,0,0,0,0,0,0,0,0,0,18.5,79,0,0,0,24,0,77,93.5,0,0,0,0,0,0,0
2/27/2023,39,0,27.5,0,0,0,0,39,64,0,28.5,27,0,0,38,35.5,0,0,0,0,0,27,25,0,0,0,0,0,0,0,66,0,0,25.5,0,0,0,69.5,0,48,39,0,0,30,0,0,0,0
2/28/2023,59.5,47,104,0,0,0,0,26.5,50.5,0,82,72,64.5,46,121.5,55,0,0,0,16.5,0,65.5,111,0,38.5,27.5,0,0,0,0,36,0,59,54,0,0,0,29,0,95.5,53.5,74,0,44,0,42,0,0
6/15/2023,17.5,67.5,53,76,29,0,0,18,19.5,0,27,23,50.5,57,32,29.5,0,18,0,0,38.5,19,58,0,52.5,77.5,0,0,41.5,22.5,15,29,35.5,64.5,0,0,0,18,37,20.5,69,0,0,18,0,22,0,0
6/16/2023,24.5,37.5,32,46,29.5,0,0,24,22.5,29.5,23,0,31.5,48,0,34.5,0,0,0,0,29,36,43,25.5,23.5,0,0,0,61,0,0,26,0,59.5,17.5,0,0,0,26,0,67.5,0,0,0,0,0,28,25
6/17/2023,0,94,64.5,93.5,0,0,0,23,22.5,0,58,33,53,35,35.5,35.5,0,0,0,32,22.5,36.5,53.5,27,29,95.5,0,0,0,0,17.5,32,0,47.5,91,0,0,20.5,30,32.5,72.5,41,0,0,17.5,0,34.5,29.5
6/18/2023,26,106,0,78,68.5,0,0,19.5,28,26.5,30.5,33,46,69.5,31,41.5,0,29.5,0,39,26.5,50,39.5,0,84,73.5,0,0,60.5,21,11.5,56,37,74,0,25,0,12,54,28,76.5,39.5,0,10,0,38,27.5,42.5
6/19/2023,18,82.5,41,44.5,83.5,0,0,19,23.5,16,26,15,60,100,15,36.5,0,0,0,22,46,0,56,0,115,50.5,0,0,93.5,18.5,0,68.5,29,62.5,0,24,0,0,92.5,0,71,0,0,0,0,28,33.5,67
6/20/2023,28.5,50,41,28.5,53,0,0,27,26,0,29,41.5,46.5,106,32.5,47.5,0,0,0,25.5,0,0,51.5,0,81.5,28.5,0,0,66,21,0,36.5,24.5,91,0,16.5,0,0,42,32,67,0,0,0,0,16.5,26.5,52.5
6/21/2023,18,59.5,29,47.5,39,0,0,23,17,14,34.5,27.5,60.5,68,0,48.5,0,0,0,22.5,27,20,52,0,58,27.5,0,0,57.5,21.5,0,25,0,0,0,0,0,0,38,13.5,80,23,0,0,0,0,27,32.5
6/22/2023,14,62.5,33,48.5,68.5,0,0,25,20.5,27.5,28.5,15.5,31,76,18,34,0,0,0,0,20.5,0,31,45,38.5,48,0,0,93,20.5,32.5,0,0,79.5,0,0,0,0,0,14.5,76,26,0,0,0,0,22,36.5
6/23/2023,20.5,34,54.5,54.5,42.5,0,0,34,32,12.5,40.5,25.5,55,91.5,28.5,48,0,0,0,0,28.5,38,64,30.5,70,40.5,0,0,18,0,14.5,25.5,0,0,0,0,0,20,40.5,28.5,64.5,0,0,0,0,0,20.5,0
6/24/2023,27.5,44.5,65,52.5,30,0,0,23,22.5,0,60,71,31.5,40.5,48,49.5,0,0,0,25.6,19,53,60,23.5,0,29.5,0,0,23,0,10.5,0,24,133,61,0,0,18,0,39.5,69,19.5,0,0,60,20.5,20.5,0
6/25/2023,33.5,67.5,25.5,149.5,54,0,15.5,18.5,35,0,17.5,0,0,52,15,29.5,0,18.5,0,0,0,30.5,0,18,38.5,47,0,13.5,79.5,21.5,28.5,16.5,29.5,54.5,0,22,0,25,16,28.5,71,0,0,29,0,29,0,45
6/26/2023,0,59.5,0,31,58.5,0,0,21.5,30.5,0,0,0,0,58,0,24.5,0,0,0,0,30.5,27,0,30,57.5,34,0,0,71,12.5,0,36,13.5,61,0,14.5,0,22,90,0,59.5,32.5,0,0,0,11,22,57.5
6/27/2023,0,77.5,58.5,64,64,0,0,20,19.5,22,50,0,54.5,54.5,0,39,0,0,0,21,28,0,70.5,0,63,57,0,0,57.5,0,0,27,0,59.5,0,0,0,0,0,0,58.5,16,0,0,0,0,29.5,0
6/28/2023,25,52,65,50.5,59,0,0,0,16.5,21.5,75.5,66,48.5,74.5,45.5,34.5,0,0,0,36.5,43,36,78.5,0,40,56,0,0,43,0,0,24.5,38.5,92.5,0,0,0,0,24.5,37.5,70.5,0,0,0,0,26,43.5,31
6/29/2023,45,32.5,48.5,32.5,36,0,23.5,30.5,31,23.5,43,47.5,45,50.5,42.5,39,0,32,0,20.5,0,51.5,69.5,27,47.5,0,0,19,54.5,19.5,25.5,0,33,49.5,12,23,0,25.5,16.5,38,59.5,0,0,29,16,26.5,0,23.5
6/30/2023,22.5,67.5,0,74,35,0,0,14.5,19.5,0,28,0,36.5,48.5,0,0,0,0,0,0,23.5,22.5,24,15,38.5,77.5,0,0,67.5,0,0,0,0,47.5,0,0,0,0,27,15.5,36,29.4,0,0,0,0,27.5,22
7/1/2023,0,67,44.5,72,0,0,0,0,0,19.5,27.5,12,48.5,53.5,0,0,0,0,0,27.5,35,0,49,16,35.5,71.5,0,0,51,0,0,0,0,53.5,19,0,0,0,25.5,44.5,0,0,0,0,15,0,0,0
7/2/2023,0,75,56,63,21.5,0,0,0,0,18,78.5,41.5,42.5,30,42.5,0,0,0,0,23,33.5,0,54.5,64.5,0,66.5,0,0,52,0,0,41.5,0,35.5,20,0,0,0,40.5,30,60.5,0,0,0,19.5,0,28,0
7/3/2023,0,72.5,23,57,0,0,0,0,0,31,19,45,23,0,39,31.5,0,0,0,18,0,0,0,26.5,0,0,0,0,34,0,20,0,0,16.5,25,0,0,0,0,24.5,31.5,0,0,22,0,27,0,0
7/4/2023,0,54.5,0,40,22,0,0,0,0,25.5,0,0,25,24,26.5,0,0,0,0,0,31,0,0,0,0,0,0,22.5,0,21.5,22,31.5,21,0,17.5,22.5,0,0,0,0,0,0,0,26.5,14,24.5,0,0
7/5/2023,19.5,49.5,39.5,32.5,0,0,0,0,0,14,76,34,89,51,25,0,0,0,0,0,58.5,0,68.5,0,47,0,0,0,58.5,0,18.5,0,0,0,16.5,0,0,0,25.5,21.5,0,0,0,0,17,0,0,0
7/6/2023,40,67.5,24.5,48,12,0,0,15,39,35,65.5,68.5,51,18.5,57,29.5,0,0,0,41.5,33.5,24.5,52,23.5,0,0,0,0,33,0,33,0,46,49.5,20.5,0,0,20.5,0,41.5,36,0,0,25.5,10.5,0,43.5,0
7/7/2023,41.5,37,0,37,34,0,0,16.5,41.5,31,0,24.5,38.5,40,40.5,0,0,31.5,0,20,22.5,21.5,39.5,21.5,43.5,19.5,0,0,78.5,31,51,49.5,18.5,0,29.5,31,0,28,34,43,0,24,0,31,19,31,19,0
7/8/2023,23,32,56.5,34.5,23.5,0,0,0,24.5,19.5,58,42,44.5,56,0,0,0,0,0,34,39.5,18.5,52.5,26.5,32,0,0,0,41.5,0,0,28,21,58,16,0,0,0,0,0,0,0,0,0,16.5,0,39,0
7/9/2023,0,31,66.5,27,16.5,0,0,0,0,19,52,50.5,33,29,70.5,54.5,0,0,0,22,33,0,42,30,0,0,0,0,0,21.5,23,38.5,43.5,69.5,18.5,0,0,18.5,0,42,69.5,0,0,33,15,40,25,0
7/10/2023,51.5,40.5,18,35,0,0,0,0,46.5,18.5,0,0,27,20.5,31.5,0,0,0,0,0,25,31.5,0,29.5,27.5,0,0,14.5,25,0,37,58.5,12,24,0,0,0,20.5,0,47,52.5,0,0,29.5,0,20.5,25.5,0
7/11/2023,0,46,0,39.5,23.5,0,0,0,0,24,33.5,37,43.5,0,20,0,0,0,0,53,30,0,0,31.5,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,28.5,26.5
7/12/2023,0,68.5,0,49,0,0,0,0,0,26,56,0,67.5,50.5,0,0,0,0,0,0,52.5,0,0,48.5,49.5,0,0,0,90,0,0,41.5,0,32.5,15.5,0,0,0,34,0,81.5,0,0,0,0,0,35.5,34
7/13/2023,0,12.5,0,50.5,34,0,0,0,0,35.5,37.5,40.5,32.5,25.5,27.5,0,0,0,0,19,19.5,0,26.5,42.5,23.5,38,0,0,51,31,0,52.5,34.5,0,23,19,0,0,40.5,0,0,32,0,0,0,0,21.5,45
7/14/2023,0,62.5,21,50,48,0,0,0,20,0,0,0,44,52,21.5,0,0,0,0,0,30,0,31,47.5,56.5,57.5,0,0,81,0,0,56.5,18,73,0,0,0,64.5,0,0,66.5,42.5,0,0,0,17,30,38
7/15/2023,34.5,65.5,65,64.5,29,0,0,0,29,14.5,66,55,63.5,36,51.5,57.5,0,0,0,31.5,55.5,34,60,33.5,35,70,0,0,65,0,24.5,58.5,37,69.5,17,0,0,0,43,43.5,71,33.5,0,0,12.5,0,56.5,45.5
7/16/2023,43.5,46.5,0,20.5,46,0,0,24,36.5,19,44.5,18,73,30.5,22,23,0,0,0,0,53.5,35,36,0,32,0,0,0,45,18,30,55,0,0,0,20,0,31.5,62,30,30.5,20,0,23.5,0,24,54,35
7/17/2023,30,31.5,0,29.5,25.5,0,0,33,33,32.5,52,33.5,50.5,46.5,21.5,18.5,0,0,0,33,31.5,0,51.5,48,44,0,0,0,0,0,19.5,0,23,0,28,0,0,0,0,0,18.5,0,0,0,27,0,34.5,38
7/18/2023,18.5,49,0,40,0,0,0,0,22,24.5,41,43,24.5,42,0,0,0,0,0,35.5,28,0,41.5,84,42.5,0,0,15.5,56,27.5,0,68,33.5,25.5,23.5,21,0,0,77.5,0,18,0,0,0,20.5,0,27.5,86
7/19/2023,0,43,17,48,43,24.5,0,0,0,33,22.5,0,48.5,26.5,18,0,0,26.5,17.5,0,57.5,0,29,52.5,63.5,0,17.5,17,75.5,23.5,30.5,14.5,25,27,29.5,36,0,21.5,98,21.5,62.5,0,0,34.5,28,32,0,64.5
7/20/2023,0,29.5,76.5,59.5,41.5,0,0,0,0,19,146.5,66.5,86,162,48,0,0,0,0,53,77.5,0,80.5,21.5,57,61.5,254,0,38,0,0,33.5,45,94,21.5,0,0,19.5,38.5,31,60,0,0,0,16.5,0,77.5,44
7/21/2023,35,35.5,118.5,40.5,42,0,39,0,32,23.5,64.5,60.5,32,67,101,70.5,0,49,0,34,41,61.5,73.5,0,42,26,0,34.5,36,33.5,47.5,36.5,72.5,125,0,55.5,0,37.5,37.5,55,116.5,18,0,43,0,80,0,33.5
7/22/2023,53.5,28,95,40,30,24,11,0,49,19.5,38.5,27.5,36,33,54,73.5,0,0,20.5,14,50,63.5,47,33,30,0,16.5,20.5,59.5,22,45.5,51,31.5,74.5,0,21,16.5,73,50.5,77,102.5,21.5,0,36.5,0,36,40,36.5
7/23/2023,71,36.5,41.5,38.5,66.5,0,0,29.5,58.5,18,35.5,19.5,39.5,0,39,69.5,14,0,0,25.5,33,65.5,46,44,22,0,0,0,35,0,31,49.5,2,0,0,0,0,35.5,21.5,2,64.5,0,0,19,0,0,54,29
7/24/2023,39.5,34,0,34,41,0,0,37.5,45.5,0,27.5,31,24.5,0,0,30.5,0,0,0,33,39,59,25,0,0,11.5,0,0,0,20,17.5,0,0,0,0,18.5,0,0,0,18.5,23.5,0,0,0,0,0,38.5,0
7/25/2023,37.5,39,0,36.5,58,0,0,36.5,39,44.5,0,0,0,36.5,0,28,0,0,0,0,0,17,0,69,53.5,24,0,0,0,0,13,61.5,0,0,26.5,19,0,11.5,27.5,0,0,0,0,23,30,24.5,0,0
7/26/2023,17,35,0,42,52.5,0,0,15.5,18,25.5,29,28,62,40.5,0,0,0,0,0,35,41.5,0,48.5,56,30.5,11.5,0,0,58,0,0,0,0,0,23,0,0,0,0,0,0,0,23.5,0,33,0,20.5,57.5
7/27/2023,14.5,45,0,31.5,50,27,0,18,18.5,51.5,0,0,35,53,0,20.5,28.5,0,0,0,30.5,0,0,0,0,0,0,0,66.5,31,0,64,0,0,27,28.5,19,0,59.5,0,45.5,40,53.5,0,31.5,0,0,0
7/28/2023,12,20.5,0,40.5,34.5,0,0,30,33.5,33,0,0,81,57,0,0,0,0,0,42.5,24,0,53.5,49.5,85.5,0,0,0,43,39,0,56,44.5,0,16,0,0,0,57.5,0,0,0,42,17,0,0,46.5,42
7/29/2023,45.5,48,106.5,40,31,0,34.5,33.5,36,30,68.5,62,80,69,33.5,48,56.5,59,46,77.5,76,59.5,143.5,0,27.5,20,39.5,43,60,62.5,35.5,29,71,0,0,77,72.5,75,42,51.5,28,0,0,0,39,0,25,0
7/30/2023,0.5,57,52,31.5,82.5,36,59.5,40,75,31,93,101.5,69.5,0,110.5,71,10,35,126,90,42.5,93,62,0,38,0,33.5,65,0,28.5,36,0,74,38,0,45.5,33,64.5,0,8.5,60,0,25.5,51.5,0,40.5,49.5,56
7/31/2023,93.5,49,68,40.5,81.5,26.5,42.5,54.5,130,0,69.5,66,0,71,106,94,94.5,55.5,33,15.5,0,104,62,0,52,0,40.5,44,0,43.5,70.5,0,52,0,0,35,16,79,0,140.5,67.5,0,0,65.5,0,64.5,0,0
11/15/2023,26.5,0,22,0,0,0,0,24.5,16,0,0,0,0,0,0,40.5,0,0,0,0,0,51.5,0,0,0,0,0,0,0,0,31.5,0,0,0,0,0,0,27,0,0,94,0,0,0,0,0,0,0
11/16/2023,40,0,0,26,19.5,0,0,39.5,41,0,42,0,98.5,80.5,0,57.5,0,0,0,0,34.5,62.5,80,0,79.5,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,37,0,0,0,0,0,37,0
11/17/2023,77,0,78.5,0,0,0,0,86,76,0,82,105.5,53.5,62.5,78,112,0,0,0,66.5,0,64.5,83.5,0,0,0,0,0,0,0,26.5,0,49.5,74,0,0,0,48.5,0,71,72.5,0,0,0,0,0,0,0
11/18/2023,135,0,70.5,0,0,71,135,104.5,136.5,0,0,0,0,0,41.5,110.5,31,107,63,0,0,128.5,25.5,0,0,0,42.5,117.5,0,52,95.5,0,0,29.5,0,69.5,71,113,0,88,74,0,47.5,84,0,56,0,0
11/19/2023,0,16,0,67.5,0,0,0,59.5,33.5,0,29,30,20,0,0,0,0,0,0,23.5,0,0,0,0,0,0,0,18,25,21,24,0,27.5,0,0,21.5,0,39,0,0,0,0,0,0,0,21,18,0
11/20/2023,0,0,30.5,16.5,0,20,59.5,0,0,0,0,0,0,29,0,60,0,44,0,0,0,0,0,0,26.5,0,0,50,29.5,28.5,0,0,0,47.5,0,0,17.5,0,0,0,79.5,0,0,28,0,0,0,0
11/21/2023,31,0,63,41,0,0,0,27.5,27.5,0,49,19,46,62.5,0,35,0,0,0,0,25,25.5,58.5,0,55,0,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,69.5,0,0,0,0,0,28.5,0
11/22/2023,35.5,0,26.5,23,0,0,0,66,66,0,0,0,0,0,17.5,42,0,0,0,0,0,42.5,0,0,0,0,0,0,0,0,27,0,16.5,0,0,0,0,46.5,0,21,34.5,0,0,0,0,0,0,0
11/23/2023,35.5,0,0,74.5,0,0,24,37,35.5,0,76,40,50.5,45.5,19.5,0,0,0,0,35,0,0,62,0,62.5,0,0,24,0,15,0,0,24.5,43,0,16,0,31,0,13.5,19.5,0,0,15,0,0,35.5,0
11/24/2023,10,0,54.5,25.5,0,21.5,102,34.5,51,0,41.5,32,0,0,59.5,46,0,86.5,21,0,0,60,42.5,0,0,0,0,62,0,11.5,43.5,0,39,38.5,0,42.5,0,45.5,0,75.5,53,0,166,77.5,0,62.5,0,0
11/25/2023,30.5,0,0,46,0,0,0,48.5,51,0,0,0,0,41.5,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20.5,0,0,0,45,0,0,32,0,0,0,0,0,0,0
11/26/2023,26,0,28,28,0,0,0,0,0,0,13,13.5,17.5,13,0,41.5,0,0,0,0,17.5,41.5,15.5,0,12.5,0,0,0,0,0,0,0,0,20,0,0,0,0,20,15,49.5,0,0,0,0,0,0,0
11/27/2023,28.5,0,0,0,0,0,0,33,39.5,0,20,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,54,0,28.5,0,0,22.5,0,0,0,0,0,0,0
11/28/2023,20,0,0,41.5,0,0,0,23.5,22.5,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0
11/29/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2023,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,21.5,0,0,0,0,0,0,0
12/1/2023,0,0,14.5,0,0,0,0,0,0,0,0,0,0,15.5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,44,0,0,0,0,0,0,0
12/2/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,31.5,0,0,0,0,0,0,0
12/3/2023,35,0,7,0,0,0,0,22.5,36.5,0,41,0,0,17,0,0,0,11,0,0,0,0,24.5,0,14,0,0,0,0,0,14.5,0,0,39.5,0,0,0,17,0,13,42,0,0,15.5,0,0,0,0
12/4/2023,22.5,0,23.5,40,10,0,20.5,27,25.5,0,17,0,0,60,22,26.5,0,23,0,0,0,24.5,20.5,0,4.5,0,0,12,0,0,45.5,0,0,18,0,0,0,23.5,0,22,36,0,0,24.5,0,12.5,0,0
12/5/2023,14.5,0,20.5,25,15.5,0,0,37,34.5,0,14,0,0,0,0,0,0,0,0,0,0,15.5,24.5,0,20.5,0,0,0,0,0,25.5,0,0,24,0,0,0,23.5,0,9.5,23,0,0,0,0,0,0,0
12/6/2023,0,0,0,0,0,0,0,44,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,31,15,0,0,0,0,0,0,38.5,0,0,21,0,32.5,0,0,0,0,0
12/7/2023,0,0,0,13.5,0,0,0,0,0,26,0,0,0,9,0,0,0,0,0,0,0,0,0,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0
12/8/2023,0,0,0,59.5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,11.5,0,25.5,0,0,0,0,0,0,0
12/9/2023,0,0,29.5,23.5,0,0,0,0,0,0,29.5,13.5,12,0,28.5,15.5,0,0,0,0,0,11.5,28.5,0,10.5,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,24,46,0,0,0,0,0,0,0
12/10/2023,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
12/11/2023,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,18,35,0,0,0,0,0,34,0,0,0,0
12/12/2023,0,0,0,43,0,0,0,16.5,20.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/2023,11,0,15,26,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,0,0,0,0,0,0,0
12/14/2023,0,0,0,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/15/2023,0,0,0,17.5,11.5,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,17,0,0,0,0,0,0,8.5
12/16/2023,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
12/17/2023,8.5,0,0,19.5,0,0,0,20,6,0,0,0,0,0,0,11.5,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
12/18/2023,0,0,0,0,0,0,0,21,14.5,0,0,0,0,0,0,14,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0
12/19/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2023,0,0,0,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2023,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2023,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/2023,0,0,0,27.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
12/24/2023,0,0,0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,37,0,0,0,0,0,0,0
12/25/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,0,0,0,0,0,0,0,0,23.5
12/26/2023,0,0,0,36,0,0,0,33.5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0
12/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2023,0,0,0,19,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
12/29/2023,0,0,0,0,0,0,0,24,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0
12/30/2023,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1/1/2023,0.07278,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.095847,0.01,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.01,0.01,0.01,0.01,0.01,0.067516
1/2/2023,0.01,0.01,0.01,0.01,0.2956,0.01,0.084573,0.3797,0.01,0.01,0.055,0.01,0.01,0.01,0.01,0.01,0.01,0.07278,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.143051278,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.082,0.2,0.01,0.01,0.01,0.01,0.01,0.067516
